ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex
500,UGA,Uganda,1976,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1976,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1976,1,0,0,0,0,0,0,0,0
2,USA,United States,1976,0,0,0,0,0,0,0,0,0
364,USR,USSR,1976,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1976,0,0,0,0,0,0,0,0,0
818,VIE,Vietnam,1976,0,0,0,0,0,0,0,0,0
678,YAR,Yemen North,1976,0,0,0,0,0,0,0,0,0
680,YPR,Yemen South,1976,0,0,0,0,0,0,0,0,0
345,YUG,Yugoslavia,1976,0,0,0,0,0,0,0,0,0
490,ZAI,Congo Kinshasa,1976,0,0,0,0,0,0,0,0,0
551,ZAM,Zambia,1976,0,0,0,0,0,0,0,0,0
552,ZIM,Zimbabwe,1976,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1977,0,0,0,0,0,0,0,0,0
339,ALB,Albania,1977,0,0,0,0,0,0,0,0,0
615,ALG,Algeria,1977,0,0,0,0,0,0,0,0,0
540,ANG,Angola,1977,0,1,0,0,0,0,0,0,0
160,ARG,Argentina,1977,0,0,0,0,0,0,0,0,0
900,AUL,Australia,1977,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1977,0,0,0,0,0,0,0,0,0
692,BAH,Bahrain,1977,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1977,0,0,0,0,0,0,0,0,0
434,BEN,Benin,1977,0,1,0,0,0,0,0,0,0
439,BFO,Burkina Faso,1977,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1977,0,0,0,0,0,0,0,0,0
771,BNG,Bangladesh,1977,0,1,0,0,0,0,0,0,0
145,BOL,Bolivia,1977,0,0,0,0,0,0,0,0,0
571,BOT,Botswana,1977,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1977,0,0,0,0,0,0,0,0,0
516,BUI,Burundi,1977,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,1977,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1977,0,2,0,0,0,0,0,0,0
20,CAN,Canada,1977,0,0,0,0,0,0,0,0,0
471,CAO,Cameroon,1977,0,0,0,0,0,0,0,0,0
402,CAP,Cape Verde,1977,0,0,1,0,0,0,0,0,0
482,CEN,Central African Republic,1977,0,0,0,0,0,0,0,0,0
483,CHA,Chad,1977,0,1,0,0,0,0,0,0,0
155,CHL,Chile,1977,0,0,0,0,0,0,0,0,0
710,CHN,China,1977,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1977,0,0,0,0,0,0,0,0,0
581,COM,Comoros,1977,0,1,0,0,0,0,0,0,0
484,CON,Congo Brazzaville,1977,0,1,0,0,0,0,0,1,0
94,COS,Costa Rica,1977,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1977,0,0,0,0,0,0,0,0,0
352,CYP,Cyprus,1977,0,0,0,0,0,0,0,0,0
315,CZE,Czechoslovakia,1977,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1977,0,0,0,0,0,0,0,0,0
522,DJI,Djibouti,1977,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1977,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1977,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1977,0,0,0,0,0,0,0,0,0
411,EQG,Equatorial Guinea,1977,0,0,0,0,0,0,0,0,0
530,ETH,Ethiopia,1977,1,1,0,0,0,0,0,0,0
375,FIN,Finland,1977,0,0,0,0,0,0,0,0,0
950,FJI,Fiji,1977,0,0,0,0,0,0,0,0,0
220,FRN,France,1977,0,0,0,0,0,0,0,0,0
481,GAB,Gabon,1977,0,0,0,0,0,0,0,0,0
420,GAM,Gambia,1977,0,0,0,0,0,0,0,0,0
265,GDR,Germany East,1977,0,0,0,0,0,0,0,0,0
260,GFR,Germany West,1977,0,0,0,0,0,0,0,0,0
452,GHA,Ghana,1977,0,1,0,0,0,0,0,0,0
404,GNB,Guinea-Bissau,1977,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1977,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1977,0,0,0,0,0,0,0,0,0
438,GUI,Guinea,1977,0,0,0,0,0,0,0,0,0
110,GUY,Guyana,1977,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,1977,0,0,0,0,0,0,0,0,0
91,HON,Honduras,1977,0,1,0,0,0,0,0,0,0
310,HUN,Hungary,1977,0,0,0,0,0,0,0,0,0
750,IND,India,1977,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1977,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,1977,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1977,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,1977,0,0,0,0,0,0,0,0,0
666,ISR,Israel,1977,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1977,0,0,0,0,0,0,0,0,0
437,IVO,Ivory Coast,1977,0,0,0,0,0,0,0,0,0
51,JAM,Jamaica,1977,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1977,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1977,0,0,0,0,0,0,0,0,0
501,KEN,Kenya,1977,0,0,0,0,0,0,0,0,0
690,KUW,Kuwait,1977,0,0,0,0,0,0,0,0,0
812,LAO,Laos,1977,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1977,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1977,0,0,0,0,0,0,0,0,0
570,LES,Lesotho,1977,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1977,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1977,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,1977,0,0,0,0,0,0,0,0,0
580,MAG,Madagascar,1977,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,1977,0,0,0,0,0,0,0,0,0
590,MAS,Mauritius,1977,0,0,0,0,0,0,0,0,0
553,MAW,Malawi,1977,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1977,0,0,0,0,0,0,0,0,0
432,MLI,Mali,1977,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1977,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,1977,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1977,0,0,0,0,0,0,0,0,0
541,MZM,Mozambique,1977,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1977,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1977,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1977,0,0,0,0,0,0,0,0,0
475,NIG,Nigeria,1977,0,0,0,0,0,0,0,0,0
436,NIR,Niger,1977,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1977,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1977,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1977,0,0,0,0,0,0,0,0,0
770,PAK,Pakistan,1977,1,0,0,0,0,0,0,0,0
95,PAN,Panama,1977,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1977,0,0,0,0,0,0,0,0,0
135,PER,Peru,1977,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1977,0,0,0,0,0,0,0,0,0
910,PNG,Papua New Guinea,1977,0,0,0,0,0,0,0,0,0
290,POL,Poland,1977,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1977,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1977,0,0,0,0,0,0,0,0,0
694,QAT,Qatar,1977,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1977,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1977,0,0,0,0,0,0,0,0,0
517,RWA,Rwanda,1977,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1977,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1977,0,0,0,0,1,0,0,0,0
670,SAU,Saudi Arabia,1977,0,0,0,0,0,0,0,0,0
433,SEN,Senegal,1977,0,0,0,0,0,0,0,0,0
451,SIE,Sierra Leone,1977,0,0,0,0,0,0,0,0,0
830,SIN,Singapore,1977,0,0,0,0,0,0,0,0,0
520,SOM,Somalia,1977,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1977,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1977,0,0,0,0,0,0,0,0,0
625,SUD,Sudan,1977,0,1,0,0,0,0,0,0,0
115,SUR,Suriname,1977,0,0,0,0,0,0,0,0,0
572,SWA,Swaziland,1977,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1977,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1977,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1977,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1977,0,0,0,0,0,0,0,0,0
510,TAZ,Tanzania,1977,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1977,1,1,0,0,0,0,0,0,0
461,TOG,Togo,1977,0,0,1,0,0,0,0,0,0
52,TRI,Trinidad,1977,0,0,0,0,0,0,0,0,0
616,TUN,Tunisia,1977,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,1977,0,0,0,0,0,0,0,0,0
696,UAE,UAE,1977,0,0,0,0,0,0,0,0,0
500,UGA,Uganda,1977,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1977,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1977,0,0,0,0,0,0,0,0,0
2,USA,United States,1977,0,0,0,0,0,0,0,0,0
364,USR,USSR,1977,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1977,0,0,0,0,0,0,0,0,0
818,VIE,Vietnam,1977,0,0,0,0,0,0,0,0,0
678,YAR,Yemen North,1977,0,0,0,0,0,0,0,1,0
680,YPR,Yemen South,1977,0,0,0,0,0,0,0,0,0
345,YUG,Yugoslavia,1977,0,0,0,0,0,0,0,0,0
490,ZAI,Congo Kinshasa,1977,0,0,0,0,0,0,0,0,0
551,ZAM,Zambia,1977,0,0,0,0,0,0,0,0,0
552,ZIM,Zimbabwe,1977,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1978,1,0,0,0,0,0,0,0,0
339,ALB,Albania,1978,0,0,0,0,0,0,0,0,0
615,ALG,Algeria,1978,0,0,0,0,0,0,0,0,0
540,ANG,Angola,1978,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1978,0,0,0,0,0,0,0,0,0
900,AUL,Australia,1978,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1978,0,0,0,0,0,0,0,0,0
692,BAH,Bahrain,1978,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1978,0,0,0,0,0,0,0,0,0
434,BEN,Benin,1978,0,0,0,0,0,0,0,0,0
439,BFO,Burkina Faso,1978,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1978,0,0,0,0,0,0,0,0,0
771,BNG,Bangladesh,1978,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1978,2,0,2,1,0,0,0,0,0
571,BOT,Botswana,1978,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1978,0,0,0,0,0,0,0,0,0
516,BUI,Burundi,1978,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,1978,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1978,0,1,1,0,0,0,0,0,0
20,CAN,Canada,1978,0,0,0,0,0,0,0,0,0
471,CAO,Cameroon,1978,0,0,0,0,0,0,0,0,0
402,CAP,Cape Verde,1978,0,0,0,0,0,0,0,0,0
482,CEN,Central African Republic,1978,0,0,0,0,0,0,0,0,0
483,CHA,Chad,1978,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1978,0,0,0,0,0,0,0,0,0
710,CHN,China,1978,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1978,0,0,0,0,0,0,0,0,0
581,COM,Comoros,1978,1,0,1,0,0,0,0,0,0
484,CON,Congo Brazzaville,1978,0,0,1,0,0,0,0,0,0
94,COS,Costa Rica,1978,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1978,0,0,0,0,0,0,0,0,0
352,CYP,Cyprus,1978,0,0,0,0,0,0,0,0,0
315,CZE,Czechoslovakia,1978,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1978,0,0,0,0,0,0,0,0,0
522,DJI,Djibouti,1978,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1978,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1978,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1978,0,0,0,0,0,0,0,0,0
411,EQG,Equatorial Guinea,1978,0,0,0,0,0,0,0,0,0
530,ETH,Ethiopia,1978,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1978,0,0,0,0,0,0,0,0,0
950,FJI,Fiji,1978,0,0,0,0,0,0,0,0,0
220,FRN,France,1978,0,0,0,0,0,0,0,0,0
481,GAB,Gabon,1978,0,0,0,0,0,0,0,0,0
420,GAM,Gambia,1978,0,0,0,0,0,0,0,0,0
265,GDR,Germany East,1978,0,0,0,0,0,0,0,0,0
260,GFR,Germany West,1978,0,0,0,0,0,0,0,0,0
452,GHA,Ghana,1978,1,0,0,0,0,0,0,0,0
404,GNB,Guinea-Bissau,1978,0,1,0,0,0,0,0,0,0
350,GRC,Greece,1978,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1978,0,0,0,0,0,0,0,0,0
438,GUI,Guinea,1978,0,0,0,0,0,0,0,0,0
110,GUY,Guyana,1978,0,0,0,0,1,0,0,0,0
41,HAI,Haiti,1978,0,0,0,0,0,0,0,0,0
91,HON,Honduras,1978,1,0,0,0,0,0,0,0,0
310,HUN,Hungary,1978,0,0,0,0,0,0,0,0,0
750,IND,India,1978,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1978,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,1978,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1978,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,1978,0,0,0,0,0,0,0,0,0
666,ISR,Israel,1978,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1978,0,0,0,0,0,0,0,0,0
437,IVO,Ivory Coast,1978,0,0,0,0,0,0,0,0,0
51,JAM,Jamaica,1978,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1978,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1978,0,0,0,0,0,0,0,0,0
501,KEN,Kenya,1978,0,0,0,0,0,0,0,0,0
690,KUW,Kuwait,1978,0,0,0,0,0,0,0,0,0
812,LAO,Laos,1978,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1978,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1978,0,0,0,0,0,0,0,0,0
570,LES,Lesotho,1978,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1978,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1978,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,1978,1,0,0,0,0,0,0,0,0
580,MAG,Madagascar,1978,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,1978,0,0,0,0,0,0,0,0,0
590,MAS,Mauritius,1978,0,0,0,0,0,0,0,0,0
553,MAW,Malawi,1978,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1978,0,0,0,0,0,0,0,0,0
432,MLI,Mali,1978,0,1,0,0,0,0,0,0,0
712,MON,Mongolia,1978,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,1978,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1978,0,0,0,0,0,0,0,0,0
541,MZM,Mozambique,1978,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1978,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1978,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1978,0,1,0,0,0,0,0,0,0
475,NIG,Nigeria,1978,0,0,0,0,0,0,0,0,0
436,NIR,Niger,1978,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1978,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1978,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1978,0,0,0,0,0,0,0,0,0
770,PAK,Pakistan,1978,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1978,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1978,0,0,0,0,0,0,0,0,0
135,PER,Peru,1978,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1978,0,0,0,0,0,0,0,0,0
910,PNG,Papua New Guinea,1978,0,0,0,0,0,0,0,0,0
290,POL,Poland,1978,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1978,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1978,0,0,0,0,0,0,0,0,0
694,QAT,Qatar,1978,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1978,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1978,0,0,0,0,0,0,0,0,0
517,RWA,Rwanda,1978,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1978,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1978,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1978,0,0,0,0,0,0,0,0,0
433,SEN,Senegal,1978,0,0,0,0,0,0,0,0,0
451,SIE,Sierra Leone,1978,0,0,0,0,0,0,0,0,0
830,SIN,Singapore,1978,0,0,0,0,0,0,0,0,0
940,SOL,Solomon Islands,1978,0,0,0,0,0,0,0,0,0
520,SOM,Somalia,1978,0,1,0,0,0,0,0,0,0
230,SPN,Spain,1978,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1978,0,0,0,0,0,0,0,0,0
625,SUD,Sudan,1978,0,0,0,0,0,0,0,0,0
115,SUR,Suriname,1978,0,0,0,0,0,0,0,0,0
572,SWA,Swaziland,1978,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1978,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1978,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1978,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1978,0,0,0,0,0,0,0,0,0
510,TAZ,Tanzania,1978,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1978,0,0,0,0,0,0,0,0,0
461,TOG,Togo,1978,0,0,0,0,0,0,0,0,0
52,TRI,Trinidad,1978,0,0,0,0,0,0,0,0,0
616,TUN,Tunisia,1978,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,1978,0,0,0,0,0,0,0,0,0
696,UAE,UAE,1978,0,0,0,0,0,0,0,0,0
500,UGA,Uganda,1978,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1978,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1978,0,0,0,0,0,0,0,0,0
2,USA,United States,1978,0,0,0,0,0,0,0,0,0
364,USR,USSR,1978,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1978,0,0,0,0,0,0,0,0,0
818,VIE,Vietnam,1978,0,0,0,0,0,0,0,0,0
678,YAR,Yemen North,1978,0,1,0,0,0,0,0,1,0
680,YPR,Yemen South,1978,1,0,0,0,0,0,0,0,0
345,YUG,Yugoslavia,1978,0,0,0,0,0,0,0,0,0
490,ZAI,Congo Kinshasa,1978,0,0,0,0,0,0,0,0,0
551,ZAM,Zambia,1978,0,0,0,0,0,0,0,0,0
552,ZIM,Zimbabwe,1978,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1979,2,1,0,0,0,0,0,0,0
339,ALB,Albania,1979,0,0,0,0,0,0,0,0,0
615,ALG,Algeria,1979,0,0,0,0,0,0,0,0,0
540,ANG,Angola,1979,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1979,0,0,0,0,0,0,0,0,0
900,AUL,Australia,1979,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1979,0,0,0,0,0,0,0,0,0
692,BAH,Bahrain,1979,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1979,0,0,0,0,0,0,0,0,0
434,BEN,Benin,1979,0,0,0,0,0,0,0,0,0
439,BFO,Burkina Faso,1979,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1979,0,0,0,0,0,0,0,0,0
771,BNG,Bangladesh,1979,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1979,1,0,0,0,0,0,0,0,0
571,BOT,Botswana,1979,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1979,0,0,0,0,0,0,0,0,0
516,BUI,Burundi,1979,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,1979,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1979,0,0,0,0,0,1,0,0,0
20,CAN,Canada,1979,0,0,0,0,0,0,0,0,0
471,CAO,Cameroon,1979,0,0,0,0,0,0,0,0,0
402,CAP,Cape Verde,1979,0,0,0,0,0,0,0,0,0
482,CEN,Central African Republic,1979,1,0,0,0,0,0,0,0,0
483,CHA,Chad,1979,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1979,0,0,0,0,0,0,0,0,0
710,CHN,China,1979,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1979,0,0,0,0,0,0,0,0,0
581,COM,Comoros,1979,0,0,0,0,0,0,0,0,0
484,CON,Congo Brazzaville,1979,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,1979,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1979,0,0,0,0,0,0,0,0,0
352,CYP,Cyprus,1979,0,0,0,0,0,0,0,0,0
315,CZE,Czechoslovakia,1979,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1979,0,0,0,0,0,0,0,0,0
522,DJI,Djibouti,1979,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1979,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1979,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1979,0,0,0,0,0,0,0,0,0
411,EQG,Equatorial Guinea,1979,1,0,0,0,0,0,0,0,0
530,ETH,Ethiopia,1979,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1979,0,0,0,0,0,0,0,0,0
950,FJI,Fiji,1979,0,0,0,0,0,0,0,0,0
220,FRN,France,1979,0,0,0,0,0,0,0,0,0
481,GAB,Gabon,1979,0,0,0,0,0,0,0,0,0
420,GAM,Gambia,1979,0,0,0,0,0,0,0,0,0
265,GDR,Germany East,1979,0,0,0,0,0,0,0,0,0
260,GFR,Germany West,1979,0,0,0,0,0,0,0,0,0
452,GHA,Ghana,1979,1,1,0,0,0,0,0,0,0
404,GNB,Guinea-Bissau,1979,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1979,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1979,0,0,0,0,0,0,0,0,0
438,GUI,Guinea,1979,0,0,0,0,0,0,0,0,0
110,GUY,Guyana,1979,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,1979,0,0,0,0,0,0,0,0,0
91,HON,Honduras,1979,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,1979,0,0,0,0,0,0,0,0,0
750,IND,India,1979,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1979,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,1979,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1979,0,0,0,0,0,0,0,0,1
645,IRQ,Iraq,1979,0,1,0,0,0,0,0,0,0
666,ISR,Israel,1979,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1979,0,0,0,0,0,0,0,0,0
437,IVO,Ivory Coast,1979,0,0,0,0,0,0,0,0,0
51,JAM,Jamaica,1979,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1979,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1979,0,0,0,0,0,0,0,0,0
501,KEN,Kenya,1979,0,0,0,0,0,0,0,0,0
690,KUW,Kuwait,1979,0,0,0,0,0,0,0,0,0
812,LAO,Laos,1979,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1979,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1979,0,0,0,0,0,0,0,0,0
570,LES,Lesotho,1979,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1979,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1979,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,1979,0,0,0,0,0,0,0,0,0
580,MAG,Madagascar,1979,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,1979,0,0,0,0,0,0,0,0,0
590,MAS,Mauritius,1979,0,0,0,0,0,0,0,0,0
553,MAW,Malawi,1979,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1979,0,0,0,0,0,0,0,0,0
432,MLI,Mali,1979,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1979,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,1979,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1979,0,0,0,0,0,0,0,0,0
541,MZM,Mozambique,1979,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1979,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1979,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1979,0,0,0,0,0,0,1,0,0
475,NIG,Nigeria,1979,0,0,0,0,0,0,0,0,0
436,NIR,Niger,1979,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1979,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1979,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1979,0,0,0,0,0,0,0,0,0
770,PAK,Pakistan,1979,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1979,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1979,0,0,0,0,0,0,0,0,0
135,PER,Peru,1979,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1979,0,0,0,0,0,0,0,0,0
910,PNG,Papua New Guinea,1979,0,0,0,0,0,0,0,0,0
290,POL,Poland,1979,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1979,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1979,0,0,0,0,0,0,0,0,0
694,QAT,Qatar,1979,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1979,0,1,0,0,0,0,0,1,0
360,RUM,Romania,1979,0,0,0,0,0,0,0,0,0
517,RWA,Rwanda,1979,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1979,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1979,1,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1979,0,0,0,1,0,0,0,0,0
433,SEN,Senegal,1979,0,0,0,0,0,0,0,0,0
451,SIE,Sierra Leone,1979,0,0,0,0,0,0,0,0,0
830,SIN,Singapore,1979,0,0,0,0,0,0,0,0,0
940,SOL,Solomon Islands,1979,0,0,0,0,0,0,0,0,0
520,SOM,Somalia,1979,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1979,0,1,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1979,0,0,0,0,0,0,0,0,0
625,SUD,Sudan,1979,0,0,0,0,0,0,0,0,0
115,SUR,Suriname,1979,0,0,0,0,0,0,0,0,0
572,SWA,Swaziland,1979,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1979,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1979,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1979,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1979,0,0,0,0,0,0,0,0,0
510,TAZ,Tanzania,1979,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1979,0,0,0,0,0,0,0,0,0
461,TOG,Togo,1979,0,0,0,0,0,0,0,0,0
52,TRI,Trinidad,1979,0,0,0,0,0,0,0,0,0
616,TUN,Tunisia,1979,0,0,0,0,0,0,0,0,0
