ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex,treatment,external_debt_to_gni
165,URU,Uruguay,2008,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2008,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2008,0,0,0,0,0,0,0,0,0,0,16.21439820731932
101,VEN,Venezuela,2008,0,0,0,1,0,0,0,0,0,1,
818,VIE,Vietnam,2008,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2008,0,0,0,0,0,0,0,0,0,0,24.91899864620384
490,ZAI,Congo Kinshasa,2008,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,2008,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2008,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,2009,0,0,0,0,0,0,0,0,0,1,20.03672485369224
339,ALB,Albania,2009,0,0,0,0,0,0,0,0,0,1,38.85316674877197
615,ALG,Algeria,2009,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2009,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2009,0,0,0,0,0,0,0,0,0,1,41.42446814239182
371,ARM,Armenia,2009,0,0,0,0,0,0,0,0,0,1,54.79197775245884
900,AUL,Australia,2009,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2009,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2009,0,0,0,0,0,0,0,0,0,1,11.16385011791188
692,BAH,Bahrain,2009,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,2009,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2009,0,0,0,0,0,0,0,0,0,1,20.76388576663273
439,BFO,Burkina Faso,2009,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2009,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2009,0,0,0,0,0,0,0,0,0,1,44.37081300882566
771,BNG,Bangladesh,2009,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2009,0,0,1,0,0,0,0,0,0,1,34.68295928215427
346,BOS,Bosnia,2009,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2009,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2009,0,0,0,0,0,0,0,0,0,0,17.27804481852629
516,BUI,Burundi,2009,0,0,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2009,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2009,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2009,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2009,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2009,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2009,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,2009,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,2009,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,2009,0,0,0,0,0,0,0,0,0,0,8.923648518839766
100,COL,Colombia,2009,0,0,0,0,0,0,0,0,0,0,23.79760511644249
581,COM,Comoros,2009,0,0,0,0,0,0,0,0,0,1,31.71861128889387
484,CON,Congo Brazzaville,2009,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,2009,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,2009,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,2009,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,2009,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,2009,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,2009,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,2009,0,0,0,0,0,0,0,0,0,1,83.92657853123917
42,DOM,Dominican Republic,2009,0,0,0,0,0,0,0,0,0,0,25.47034024784173
130,ECU,Ecuador,2009,0,0,0,0,0,0,0,0,0,1,22.73484815650848
651,EGY,Egypt,2009,0,0,0,0,0,0,0,0,0,1,18.70944775940319
411,EQG,Equatorial Guinea,2009,0,1,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,2009,0,0,0,0,0,0,0,0,0,1,57.08420407538335
366,EST,Estonia,2009,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,2009,0,0,1,0,0,0,0,0,0,1,
860,ETM,East Timor,2009,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,2009,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,2009,0,0,0,0,0,0,0,0,0,1,37.35094166511323
220,FRN,France,2009,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,2009,0,0,0,0,0,0,0,0,0,1,25.25486383280257
420,GAM,Gambia,2009,0,0,1,0,0,0,0,0,0,1,
452,GHA,Ghana,2009,0,0,0,0,0,0,0,0,0,1,49.94357650437971
255,GMY,Germany,2009,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,2009,0,1,0,0,0,0,0,1,0,1,128.9014901552021
350,GRC,Greece,2009,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,2009,0,1,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,2009,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,2009,0,0,1,0,0,0,0,0,0,1,
110,GUY,Guyana,2009,0,0,0,0,0,0,0,0,0,0,45.34853942129893
41,HAI,Haiti,2009,0,0,0,0,0,0,0,0,0,1,
91,HON,Honduras,2009,0,0,0,0,0,0,0,0,1,1,
310,HUN,Hungary,2009,0,0,0,0,0,0,0,0,0,0,
750,IND,India,2009,0,0,0,0,0,0,0,0,0,0,19.2155611185983
850,INS,Indonesia,2009,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,2009,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,2009,0,0,0,0,0,0,0,0,0,0,4.495845311599847
645,IRQ,Iraq,2009,0,0,0,0,0,0,0,0,0,1,
666,ISR,Israel,2009,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,2009,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,2009,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,2009,0,0,0,0,0,0,0,0,0,0,97.06959414543958
663,JOR,Jordan,2009,0,0,0,0,0,0,0,0,0,1,57.27756956248166
740,JPN,Japan,2009,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2009,0,0,0,0,0,0,0,0,0,0,23.21917402746235
341,KOS,Kosovo,2009,0,0,0,0,0,0,0,0,0,0,
690,KUW,Kuwait,2009,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2009,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,2009,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2009,0,0,0,0,0,0,0,0,0,1,112.5624363339961
367,LAT,Latvia,2009,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2009,0,0,0,0,0,0,0,0,0,1,113.9755720940971
660,LEB,Lebanon,2009,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2009,0,1,0,0,0,0,0,0,0,1,
620,LIB,Libya,2009,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2009,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2009,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2009,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2009,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2009,0,0,0,0,0,0,0,0,1,1,
820,MAL,Malaysia,2009,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2009,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2009,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,2009,0,0,0,0,0,0,0,0,0,0,26.96747579134408
359,MLD,Moldova,2009,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2009,0,0,0,0,0,0,0,0,0,1,22.47496694590484
348,MNT,Montenegro,2009,0,0,0,0,0,0,0,0,0,1,
712,MON,Mongolia,2009,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2009,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2009,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2009,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2009,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2009,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,2009,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2009,0,0,0,0,0,0,0,0,0,0,73.59338952491777
475,NIG,Nigeria,2009,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2009,0,0,0,0,1,0,0,0,0,1,
385,NOR,Norway,2009,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2009,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,2009,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2009,0,0,0,0,0,0,0,0,0,1,31.15965374287397
95,PAN,Panama,2009,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2009,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,2009,0,0,0,0,0,0,0,0,0,1,32.99855599723931
840,PHI,Philippines,2009,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,2009,0,0,0,0,0,0,0,0,0,1,16.43447278527886
290,POL,Poland,2009,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2009,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2009,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2009,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2009,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2009,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2009,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2009,0,0,0,0,0,0,0,0,0,1,19.53578855667494
560,SAF,South Africa,2009,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,2009,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2009,0,0,0,0,0,0,0,0,0,1,
433,SEN,Senegal,2009,0,0,0,0,0,0,0,0,0,0,23.2912882370237
342,SER,Serbia,2009,0,0,0,0,0,0,0,0,0,0,
451,SIE,Sierra Leone,2009,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2009,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2009,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2009,0,0,0,0,0,0,0,0,0,0,61.04653793196505
940,SOL,Solomon Islands,2009,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2009,0,0,0,0,0,0,0,0,0,0,100.9490783542755
230,SPN,Spain,2009,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2009,0,0,0,0,0,0,0,0,0,1,
625,SUD,Sudan,2009,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2009,0,0,0,0,0,0,0,0,0,1,
572,SWA,Swaziland,2009,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2009,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2009,0,0,0,0,0,0,0,0,0,0,15.02028093347177
652,SYR,Syria,2009,0,0,0,0,0,0,0,0,0,0,11.16693989058581
702,TAJ,Tajikistan,2009,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,2009,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,2009,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,2009,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,2009,0,0,0,0,0,0,0,0,0,1,4.240428919756062
461,TOG,Togo,2009,0,0,1,0,0,0,0,0,0,1,
52,TRI,Trinidad,2009,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,2009,0,0,0,0,0,0,0,0,0,1,55.41407251522507
640,TUR,Turkey,2009,0,0,0,0,0,0,0,0,0,1,44.57377455041656
696,UAE,UAE,2009,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,2009,0,0,0,0,0,0,0,0,0,1,11.17634067434508
200,UKG,United Kingdom,2009,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,2009,0,0,0,0,0,0,0,0,0,1,91.74286790045588
165,URU,Uruguay,2009,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2009,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2009,0,0,0,0,0,0,0,0,0,0,21.07919447024528
101,VEN,Venezuela,2009,0,0,0,0,0,0,0,0,0,1,
818,VIE,Vietnam,2009,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2009,0,0,0,0,0,0,0,0,0,0,28.37945528743992
490,ZAI,Congo Kinshasa,2009,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,2009,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2009,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,2010,0,0,0,0,0,0,0,0,0,1,15.33349739713815
339,ALB,Albania,2010,0,0,0,0,0,0,0,0,0,1,46.04233475887006
615,ALG,Algeria,2010,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2010,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2010,0,0,0,0,0,0,0,0,0,1,30.94935673109929
371,ARM,Armenia,2010,0,0,0,0,0,0,0,0,0,1,64.89815495627325
900,AUL,Australia,2010,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2010,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2010,0,0,0,0,0,0,0,0,0,1,14.64685412284623
692,BAH,Bahrain,2010,0,0,0,1,0,0,0,0,0,1,
211,BEL,Belgium,2010,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2010,0,0,0,0,0,0,0,0,0,1,24.08947704955641
439,BFO,Burkina Faso,2010,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2010,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2010,0,0,0,0,0,0,0,0,0,1,50.67329886106163
771,BNG,Bangladesh,2010,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2010,0,0,0,0,0,0,0,0,0,1,30.79031349400566
346,BOS,Bosnia,2010,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2010,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2010,0,0,0,0,0,0,0,0,0,0,16.46096338831919
516,BUI,Burundi,2010,0,0,1,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2010,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2010,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2010,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2010,0,0,1,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2010,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2010,0,0,0,1,0,0,0,0,0,1,
483,CHA,Chad,2010,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,2010,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,2010,0,0,0,0,0,0,0,0,0,0,12.25412975041582
100,COL,Colombia,2010,0,0,0,0,0,0,0,0,0,0,23.29945599879771
581,COM,Comoros,2010,0,0,0,0,0,0,0,0,0,1,30.68741480302731
484,CON,Congo Brazzaville,2010,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,2010,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,2010,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,2010,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,2010,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,2010,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,2010,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,2010,0,0,0,0,0,0,0,0,0,1,67.06465684434572
42,DOM,Dominican Republic,2010,0,0,0,0,0,0,0,0,0,0,25.99237945826404
130,ECU,Ecuador,2010,0,1,0,0,0,0,0,0,0,1,22.92674164974918
651,EGY,Egypt,2010,0,0,0,0,0,0,0,0,0,1,17.14849934535532
411,EQG,Equatorial Guinea,2010,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,2010,0,0,0,0,0,0,0,0,0,1,66.07621575608228
366,EST,Estonia,2010,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,2010,0,0,0,0,0,0,0,0,0,1,
860,ETM,East Timor,2010,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,2010,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,2010,0,0,0,0,0,0,0,0,0,1,36.3986160778447
220,FRN,France,2010,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,2010,0,0,0,0,0,0,0,0,0,1,23.34793601887224
420,GAM,Gambia,2010,0,0,1,0,0,0,0,0,0,1,
452,GHA,Ghana,2010,0,0,0,0,0,0,0,0,0,1,56.79934063940681
255,GMY,Germany,2010,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,2010,0,1,0,0,0,0,0,0,0,1,116.9778289861063
350,GRC,Greece,2010,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,2010,0,0,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,2010,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,2010,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,2010,0,0,0,0,0,0,0,0,0,0,40.87416085892448
41,HAI,Haiti,2010,0,0,0,0,0,0,0,0,0,1,
91,HON,Honduras,2010,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,2010,0,0,0,0,0,0,0,0,0,0,
750,IND,India,2010,0,0,0,0,0,0,0,0,0,0,17.52032724322802
850,INS,Indonesia,2010,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,2010,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,2010,0,0,0,0,0,0,0,0,0,0,4.05805118001816
645,IRQ,Iraq,2010,0,0,0,0,0,0,0,0,0,1,
666,ISR,Israel,2010,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,2010,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,2010,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,2010,0,0,0,0,0,0,0,0,0,0,111.4778783004247
663,JOR,Jordan,2010,0,0,0,0,0,0,0,0,0,1,62.75908066566653
740,JPN,Japan,2010,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2010,0,0,0,0,0,0,0,0,0,0,22.2953111640431
341,KOS,Kosovo,2010,0,0,0,0,0,0,0,0,0,0,
690,KUW,Kuwait,2010,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2010,0,0,0,0,0,0,0,0,1,1,
705,KZK,Kazakhstan,2010,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2010,0,0,0,0,0,0,0,0,0,1,98.11464868789166
367,LAT,Latvia,2010,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2010,0,0,0,0,0,0,0,0,0,1,23.03154921541566
660,LEB,Lebanon,2010,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2010,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,2010,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2010,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2010,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2010,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2010,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2010,0,1,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,2010,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2010,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2010,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,2010,0,0,0,0,0,0,0,0,0,0,28.57003878928588
359,MLD,Moldova,2010,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2010,0,0,0,0,0,0,0,0,0,1,23.74654733308406
348,MNT,Montenegro,2010,0,0,0,0,0,0,0,0,0,1,
712,MON,Mongolia,2010,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2010,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2010,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2010,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2010,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2010,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,2010,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2010,0,0,0,0,0,0,0,0,0,0,82.41908437102134
475,NIG,Nigeria,2010,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2010,1,0,1,0,0,0,0,0,0,1,
385,NOR,Norway,2010,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2010,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,2010,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2010,0,0,0,0,0,0,0,0,0,1,32.82000314675101
95,PAN,Panama,2010,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2010,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,2010,0,0,0,0,0,0,0,0,0,1,30.83867472747414
840,PHI,Philippines,2010,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,2010,0,0,0,0,0,0,0,0,0,1,45.41648541413667
290,POL,Poland,2010,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2010,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2010,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2010,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2010,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2010,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2010,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2010,0,0,0,0,0,0,0,0,0,1,20.30651205917552
560,SAF,South Africa,2010,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,2010,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2010,0,0,0,0,0,0,0,0,0,1,
433,SEN,Senegal,2010,0,0,0,0,0,0,0,0,0,0,29.11361238050996
342,SER,Serbia,2010,0,0,0,0,0,0,0,0,0,0,
451,SIE,Sierra Leone,2010,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2010,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2010,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2010,0,0,0,0,0,0,0,0,0,0,64.18702757610258
940,SOL,Solomon Islands,2010,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2010,0,0,0,0,0,0,0,0,0,0,110.242347630463
230,SPN,Spain,2010,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2010,0,0,0,1,0,0,0,0,0,1,
625,SUD,Sudan,2010,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2010,0,0,0,0,0,0,0,0,0,1,
572,SWA,Swaziland,2010,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2010,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2010,0,0,0,0,0,0,0,0,0,0,24.12031057289516
652,SYR,Syria,2010,0,0,0,0,0,0,0,0,0,0,9.191306965301798
702,TAJ,Tajikistan,2010,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,2010,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,2010,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,2010,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,2010,0,0,0,0,0,0,0,0,0,1,8.129961048960316
461,TOG,Togo,2010,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,2010,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,2010,0,0,0,0,0,0,0,0,0,1,51.33635372596543
640,TUR,Turkey,2010,0,0,0,1,0,0,0,0,0,1,41.10011130583134
696,UAE,UAE,2010,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,2010,0,0,0,0,0,0,0,0,0,1,11.34001118045301
200,UKG,United Kingdom,2010,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,2010,0,0,0,0,0,0,0,0,0,1,91.59189323753763
165,URU,Uruguay,2010,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2010,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2010,0,0,0,0,0,0,0,0,0,0,15.76678581623786
101,VEN,Venezuela,2010,0,0,0,0,0,0,0,0,0,1,
818,VIE,Vietnam,2010,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2010,0,0,0,0,0,0,0,0,0,0,22.36144612746045
490,ZAI,Congo Kinshasa,2010,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,2010,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2010,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,2011,0,0,0,0,0,0,0,0,0,1,13.97705170177473
339,ALB,Albania,2011,0,0,0,0,0,0,0,0,0,1,50.28807281784015
615,ALG,Algeria,2011,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2011,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2011,0,0,0,0,0,0,0,0,0,1,27.74434635682291
371,ARM,Armenia,2011,0,0,0,0,0,0,0,0,0,1,70.56429087232848
900,AUL,Australia,2011,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2011,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2011,0,0,0,1,0,0,0,0,0,1,12.56837170838144
692,BAH,Bahrain,2011,0,0,0,1,0,0,0,0,0,1,
211,BEL,Belgium,2011,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2011,0,0,0,0,0,0,0,0,0,1,19.99675500371104
439,BFO,Burkina Faso,2011,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2011,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2011,0,0,0,0,0,0,0,0,0,1,55.55438418047179
771,BNG,Bangladesh,2011,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2011,0,0,0,0,0,0,0,0,0,1,26.90468999871752
346,BOS,Bosnia,2011,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2011,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2011,0,0,0,0,0,0,0,0,0,0,15.85160333150836
516,BUI,Burundi,2011,0,0,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2011,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2011,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2011,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2011,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2011,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2011,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,2011,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,2011,0,0,0,0,0,0,0,0,0,0,
